ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Total_Spent,Total_Purchases,Total_Children,Customer_Days,Cluster,PCA1,PCA2
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,74,1165,16,0,4590,3,2.8796988482938697,-0.8164519603386455
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,59,24,4,1,4307,0,-1.2766639436274894,-1.6395010504085636
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,1,71,252,11,2,4812,1,-1.7488059403570893,1.9456011973247573
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,41,165,8,1,4873,2,-1.7345937227240837,1.3346835412856826
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,49,269,11,0,4828,2,-0.8717593101877921,0.38085146894786737
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,53,102,6,1,4531,2,-1.3326604299881686,-0.8387080447006536
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,42,461,18,0,4536,3,1.7871074355444612,-1.1321645220011733
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,47,47,5,1,4763,2,-1.7633995986958662,-0.10376103104801604
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,50,144,7,2,4336,0,-1.4295470500902467,-0.5077467849393944
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,58,1338,23,0,4827,3,1.9956920299750494,0.9083829603968488
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,67,917,23,1,4417,3,1.0807838215557994,0.4478339722614285
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,1,55,318,12,2,4748,1,-1.813248125031696,1.809470178718502
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,59,253,10,2,4807,1,-1.6366252694477657,1.593855083503742
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,53,502,15,1,4850,1,-0.335941930745782,1.7735464403942287
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,43,119,6,1,4406,0,-1.2169124279944583,-1.2656056107972478
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,47,1250,16,2,4874,1,-0.7612965894766112,5.437243633398808
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,47,969,23,1,4443,3,1.996610702763629,-0.3126212807295799
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,76,76,6,2,4532,0,-1.754976162398094,-0.15165242488433933
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,63,62,5,2,4282,0,-1.2514758201799343,-1.2522327044665524
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,64,1382,25,0,4522,3,3.3924783965061005,-0.36671526313171765
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,50,84,6,1,4346,0,-1.2016254704700116,-1.401438948220875
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,0,0,74,255,9,2,4555,1,-1.7141729093601001,0.94856997011058
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,66,43,4,2,4584,0,-2.0426287401992123,-0.6144487849159022
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,71,398,13,1,4473,0,0.5508305027305198,-0.9806455221523774
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,49,76,6,1,4278,0,-1.3151462839091985,-1.2697955233052955
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,62,902,13,2,4227,0,0.2949205830578114,-0.6025623782794963
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,45,823,20,1,4262,3,1.474765120107176,-0.8894047568135589
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,50,1179,24,1,4206,3,2.196550177566783,-0.44363254214541276
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,52,1921,28,1,4827,3,2.5710797300991945,1.6896934870406255
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,75,185,8,2,4631,0,-0.8672630726870911,0.1049610067932367
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,60,433,14,2,4670,1,-1.6537792384159191,2.9425749547702904
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,0,0,75,34,4,2,4374,0,-1.920643513281294,-0.6358506244849698
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,68,907,22,1,4590,1,0.7192310322650812,1.443419822587755
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,60,416,25,2,4408,0,0.2011937436746813,-1.1271584517089919
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,62,44,6,2,4594,0,-2.1758620286637282,0.35959315405753095
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,1,70,1588,16,0,4266,3,3.1495876128012386,-1.455269075662229
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,0,0,52,1797,16,0,4805,3,2.3969270297816294,0.2844108079124472
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,60,40,4,2,4837,2,-2.243675518850706,0.6719389411837609
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,63,1143,15,1,4794,1,-0.42336030425603527,2.60609618805571
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,57,914,13,0,4205,3,2.1843854724982688,-1.955014139401536
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,34,1502,11,0,4729,3,1.1608230546946796,0.24255145744371326
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,72,1338,17,1,4704,3,1.8169683811117208,0.7040887736191903
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,43,27,4,1,4547,2,-2.2383895768598547,-0.6651195307557348
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,0,44,763,20,1,4478,3,0.7938700849739926,0.036937597573247244
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,1,75,1331,21,0,4549,3,1.8560447535361362,0.19206260590445573
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,70,525,16,2,4506,1,-0.3592467344562888,0.5437621493177799
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,65,9,3,2,4218,0,-2.2300626549439024,-1.5656161950261525
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,64,953,13,1,4287,0,0.7153264474773173,-0.4180908091514917
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,55,68,5,2,4465,0,-1.846000543847438,-0.3972587328021794
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,55,131,7,2,4472,0,-1.8257223081616991,-0.10173016844401106
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,58,882,20,1,4528,3,1.4607934986999853,0.23380454214760188
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,48,1149,23,0,4867,3,1.32120665457618,1.3352196360214783
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,57,37,4,1,4491,2,-1.9925149019600643,-0.9548282567864989
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,61,388,13,1,4512,0,-0.033579642899368045,-0.2461153974299746
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,1,40,1428,15,0,4703,3,2.5250561692038986,-0.29228833382731473
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,68,1633,23,0,4606,3,3.443235299608874,-0.14682680506827514
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,1,51,173,7,1,4607,2,-2.069446269298535,0.2821088396098486
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,39,99,7,1,4468,2,-1.9107800323047461,-0.416132659766398
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,67,215,9,1,4675,2,-1.070697825941945,0.39250483490625565
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,64,929,23,1,4701,1,0.44619829809487843,2.9561932571853653
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,52,219,9,1,4305,0,-0.9911368098738592,-0.5576383326864831
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,1,49,174,8,2,4495,0,-0.9844825355116628,0.1483629323150673
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,48,92,6,2,4770,2,-1.5652616910445474,0.5304305537596405
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,56,1052,24,0,4497,3,2.9943089477903437,-0.6864279473134728
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,0,69,275,11,1,4668,2,-0.6486102620437758,0.42231643286791287
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,71,587,14,1,4899,1,0.2147433694886187,1.0068439515293253
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,1,72,1662,22,1,4849,1,0.8240540016123575,4.53177911396207
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,44,159,8,1,4707,2,-1.7883988516024147,0.6651435069759215
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,73,1024,17,0,4595,3,2.4841815812875496,-0.5382978574774165
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,58,35,5,1,4271,0,-1.617956498647433,-1.3752051640319738
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,69,1042,14,0,4506,3,1.9304294967868685,-0.9629521448629395
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,61,395,14,2,4408,1,-0.7456355733954125,1.048128518069655
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,0,1,51,557,22,0,4859,3,1.9376334996992994,0.5457069030443632
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,63,9,0,2,4210,1,-6.109099663297424,4.232172720778291
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,36,69,5,0,4560,2,-1.1647897044000124,-1.1718658960280715
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,60,486,15,1,4373,0,-0.01372732568733387,-0.12293449521035736
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,38,34,4,1,4351,0,-2.070512339109611,-0.9850464516641046
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,1,31,1365,27,0,4853,3,2.682249966113433,1.1998374661815108
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,51,13,3,1,4610,2,-2.131736338375783,-0.6628072855697892
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,48,1401,20,0,4812,3,2.6939958657725995,0.24714886256494226
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,1,65,1574,13,0,4738,3,2.0261681024546987,-0.18565707459095454
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,1,42,1323,19,0,4496,3,2.4533130925312068,-0.4209148085021994
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,55,1217,28,1,4525,1,1.7315952080011843,1.5852024748060303
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,75,103,6,3,4793,2,-1.6498780229799097,0.534095886606246
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,50,84,6,0,4564,2,-1.274141973521145,-1.070414229493976
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,54,1536,22,0,4723,3,3.0556994640937845,0.024158874867054984
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,41,581,16,1,4853,1,-0.03583246295250621,1.0622762313758634
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,60,928,13,1,4803,3,1.1409824335391547,0.12156239750214332
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,51,14,3,0,4400,2,-1.594103662036035,-1.9174796940682324
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,47,424,14,1,4530,0,0.4641563097737394,-0.6035298432395958
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,55,960,13,1,4462,3,1.3861971439062484,-0.8480113508329715
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,1,44,1555,19,0,4801,3,2.334837323515565,0.4040602426014071
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,53,656,18,2,4834,1,-0.8407844303552646,4.37090946681579
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,58,55,6,2,4500,0,-1.7787469904926034,-0.17538026224114836
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,42,20,4,1,4253,0,-1.4585706573823773,-1.8113537342579826
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,55,367,13,1,4840,2,-1.5907810563357798,1.7280211282655176
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,49,2257,21,0,4315,3,3.673437744416997,-0.7429573219788239
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,59,42,5,1,4324,0,-1.626653451293891,-1.2529639397328955
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,62,1049,24,1,4586,3,1.7342798197055533,0.6216352194510614
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,54,48,5,2,4278,0,-1.6825838688785526,-0.968293911092507
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,78,685,19,1,4747,1,0.24377855429321785,2.109226933658359
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,74,39,4,1,4275,0,-0.4232372415097512,-2.1595738228334134
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,39,43,4,0,4346,0,-1.399823002005671,-1.846110834625731
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,1,67,835,18,0,4886,2,-0.12520925108790737,1.4683600525257892
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,68,1515,19,0,4363,3,2.8996454954832815,-1.1001753033502626
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,75,1039,24,1,4699,3,1.6964362407615348,0.8226289552293179
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,51,1596,23,1,4553,1,1.3776450220949863,1.492892825216344
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,42,1828,17,0,4826,3,2.1467749566125764,0.7926514079265239
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,0,1,57,34,4,1,4264,0,-1.7957077249701223,-1.3769800977827682
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,58,149,8,1,4276,0,-0.979355756122071,-1.0019437991158775
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,0,57,946,22,1,4610,3,1.7649914705518641,-0.06989965496567126
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,41,28,5,0,4245,0,-0.5151374808717045,-2.4990991356484216
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,42,450,15,1,4807,2,-0.23625436158001123,0.8689286599363807
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,69,46,4,2,4365,0,-1.3606978383556618,-1.4216705257080795
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,0,1,55,1702,15,0,4438,3,2.9564362547463108,-0.8154549099135886
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,51,820,21,2,4497,1,0.7036730524968491,1.2234229240038994
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0,44,382,13,1,4692,2,-0.48042943097495694,0.2988653158029296
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,38,2126,19,0,4871,3,2.9623991293707106,0.7478965173510744
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,0,0,37,2069,19,0,4262,3,3.7154975117499864,-1.0773130259688475
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,41,72,5,1,4722,2,-1.8332019072453165,0.08671704333378975
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,0,58,732,20,1,4230,1,-0.10740116182971464,1.7073892374286863
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,52,801,10,0,4238,3,1.6831908090345893,-2.0528129044442607
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,77,236,10,1,4456,0,-0.6504558864628629,-0.5570421561687899
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,48,80,4,1,4862,2,-1.6221547004595567,-0.1906567379299063
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,72,1685,14,0,4294,3,3.1421313938195503,-1.3369569958007532
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,81,277,27,0,4236,3,3.3721649800815063,-1.7116944937442915
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,76,507,16,1,4585,3,0.7027409276094768,-0.12876740233970824
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,62,68,5,2,4695,2,-1.8201461069165692,0.21333069940661814
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,43,49,4,0,4281,0,-1.4303010445019653,-2.011577615214848
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,39,397,14,0,4307,3,1.5183166380275404,-1.6912080866947319
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,55,39,6,1,4452,0,-1.562769258366337,-0.5185758141648035
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,0,58,306,12,1,4359,0,-0.21176908448946696,-0.9766863901928411
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,72,976,13,0,4618,3,1.8525195513703803,-0.9150262695742123
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,55,1028,24,1,4500,1,1.1820222282981871,1.1016588423541975
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,40,70,6,1,4348,0,-1.4864247178491743,-1.3071081823454103
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,67,46,4,0,4671,2,-0.9439501450249805,-1.0086833210745023
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,0,0,46,51,4,1,4480,0,-1.6577333346913063,-1.0293652663876156
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,66,1263,21,0,4274,3,3.4990631302281763,-1.7271498107127432
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,0,56,1490,20,1,4800,3,1.6015129271466064,1.2107185463463312
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,55,1564,23,0,4827,3,3.215579197936495,0.5403690999399143
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,59,1815,15,1,4880,1,1.2301570459566247,2.1221161268752375
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,63,1198,25,1,4724,1,0.5332374340695418,2.7362982564143974
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,58,416,16,1,4878,1,-0.6334572575966937,2.840181221226501
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,36,85,5,0,4702,2,-1.234753744968003,-0.9592216604174728
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,45,47,6,1,4598,2,-1.3382778832118682,-0.4170041394953216
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,50,137,7,0,4698,2,-1.2025497944219288,-0.7183034814179936
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,61,21,3,2,4754,2,-2.155388548254745,-0.04264752223455792
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,49,70,5,1,4211,0,-0.9262301733897917,-2.2960089708125713
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,54,909,20,1,4365,3,1.5422185029967708,-0.367972408021218
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,70,1676,22,0,4821,3,3.221298216301734,0.484126476463916
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,83,1735,25,0,4475,3,3.230800320371674,-0.18089494169769724
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,1,0,67,1191,27,2,4741,1,1.5689630333892222,1.984703687268317
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,49,24,4,1,4501,0,-1.5697082478123483,-1.3710560099280453
